jaw_width,face_height,eye_distance,cheek_width,temple_width,face_ratio,jaw_to_temple_ratio,eye_to_jaw_ratio,forehead_width,chin_width,jaw_angle,cheek_jaw_ratio,nose_length,face_shape
339.9911763560931,393.14373961694974,222.03603311174518,342.8352373954579,320.3825837963106,1.1563351256068681,1.0612036782007135,0.6530641044613275,320.3825837963106,339.9911763560931,73.25316679090461,1.0083651025001485,277.1299334247385,round
109.65856099730654,117.38824472663352,74.54528824815154,111.87939935484101,108.90362712049586,1.070488648209754,1.0069321279444199,0.6797945146296652,108.90362712049586,109.65856099730654,78.28632626572269,1.0202523025775345,78.26237921249263,round
143.22360140703069,163.1502375113196,98.18350166906862,145.2205219657332,138.2316895650198,1.1391295562220847,1.0361126443416786,0.6855259936526698,138.2316895650198,143.22360140703069,76.53302546147424,1.0139426780159468,112.04017136723775,round
148.48568954616468,168.1903683330291,104.30723848324239,153.46986674914396,149.4824404403407,1.1327042279097084,0.9933319867454677,0.7024733413842749,149.4824404403407,148.48568954616468,73.10640056544293,1.0335667175618946,111.07204868912791,round
186.59314028120113,210.459022139703,127.73801313626261,189.71821209362056,179.6941846582688,1.1279033185385878,1.0383927595434006,0.6845804349707487,179.6941846582688,186.59314028120113,76.18465424032102,1.0167480530511994,142.57980221616245,round
269.3640659033792,319.35246985110354,185.27007313648906,275.35613303502066,263.32109676210905,1.185579333977143,1.0229490504770664,0.6878054521308918,263.32109676210905,269.3640659033792,70.82770051052601,1.0222452356870453,213.19005605327843,round
111.00450441310929,134.09325113517085,73.0,113.01769772916099,105.04284840006957,1.2079982865932677,1.0567545159317648,0.6576309707967033,105.04284840006957,111.00450441310929,70.44374671151127,1.018136140751185,93.08598175880189,round
327.55152266475574,378.4415410601748,222.32408776378685,334.6595284763307,319.7577207824699,1.155364926962969,1.024374085051688,0.6787453953964132,319.7577207824699,327.55152266475574,71.8085427264888,1.0217004206048217,257.3169252109157,round
115.03912377969506,129.0620006043607,75.05997601918082,116.06894502837527,107.07474025184464,1.1218965892987853,1.0743815348897212,0.6524734677475809,107.07474025184464,115.03912377969506,74.94762399351207,1.0089519218753122,94.08506789071261,round
180.06943105369106,203.00246303924493,123.03657992645927,183.04371062672436,173.02600960549256,1.1273566082336093,1.0407072986556059,0.6832729975682192,173.02600960549256,180.06943105369106,73.39998632060852,1.0165174041792049,140.0142849854971,round
157.8131806916013,174.04022523543227,107.56393447619885,160.79800993793424,151.8453160291749,1.1028243932016166,1.0393022637674234,0.6815903082670922,151.8453160291749,157.8131806916013,76.3010271145158,1.01891368790143,119.82069938036582,round
153.73028328862208,168.1814496310458,102.25947388873072,155.8589105569521,145.82523787054146,1.0940033806825964,1.0542090349620992,0.6651875720331751,145.82523787054146,153.73028328862208,77.43653060148164,1.013846505859445,115.7410903698423,round
200.5691900566984,232.13142829009604,136.6235704408284,203.85534086699815,193.6620768245554,1.1573633429166035,1.0356658017170826,0.6811792499247098,193.6620768245554,200.5691900566984,70.85870479329662,1.016384125644476,156.348968656656,round
105.07616285342742,119.01680553602503,68.0294054067798,107.0420478129973,100.0199980003999,1.1326717906709598,1.0505515392332572,0.6474294793356244,100.0199980003999,105.07616285342742,74.8977201753473,1.0187091430271595,83.0,round
94.08506789071261,107.29864864013899,62.07253821135398,96.13012014972206,90.19977827023745,1.140442910290239,1.0430742701920495,0.6597490930596579,90.19977827023745,94.08506789071261,72.48748581768278,1.0217362043186804,73.33484846919642,round
273.22152184628504,307.23443817384793,184.13310403075272,278.1797979724624,264.18932605235966,1.1244884227923253,1.0341883448846654,0.6739333811863707,264.18932605235966,273.22152184628504,72.50454307553046,1.0181474581236205,207.1183236703117,round
149.64624953536256,176.3774361986249,102.1077861869505,152.80052355931247,144.10065926289164,1.178629178788377,1.038484142271367,0.6823277329300635,144.10065926289164,149.64624953536256,72.39637053157091,1.0210782029870018,127.20062892926276,round
182.0686683644388,217.05759604307792,123.06502346320826,186.09674903124989,176.10224302944013,1.1921743482442753,1.0338804618973605,0.675926421436084,176.10224302944013,182.0686683644388,70.45336145505031,1.0221239640131177,149.03019828209315,round
114.43775600735974,129.5569372901351,76.32168761236873,117.42657280190033,110.45361017187261,1.1321170722869034,1.036070761555802,0.6669275095490366,110.45361017187261,114.43775600735974,74.4416129966185,1.0261174012740024,89.45389874119518,round
265.228203628498,297.24232538452526,172.14238292762187,270.22398117117586,253.16002844051033,1.1207040628336382,1.047670144699891,0.6490349841102858,253.16002844051033,265.228203628498,75.4346548753404,1.0188357703831352,208.1177551291576,round
121.06609764917675,131.0953851209111,80.05623023850174,123.06502346320826,115.06954418958998,1.0828414202363823,1.05211242906904,0.6612605163047982,115.06954418958998,121.06609764917675,77.80914747506598,1.0165110287094903,90.0499861188218,round
156.62694531912445,185.43192821086663,108.37435120913067,160.70158679988197,152.73833834371774,1.183908221111333,1.0254592724889797,0.6919266093603497,152.73833834371774,156.62694531912445,69.37132576468193,1.026014945719943,123.17873193047572,round
164.19500601419034,182.3951753747889,109.07336980216573,166.10839834276894,156.05127362504928,1.1108448411581142,1.0521862603230547,0.664291639861076,156.05127362504928,164.19500601419034,70.63913751859884,1.0116531700629996,128.191263352851,round
435.332057170156,503.048705395412,304.27783356662707,442.28949795354623,422.1705816373282,1.155551715316908,1.0311757287345389,0.698955724842693,422.1705816373282,435.332057170156,70.5944242274218,1.0159819169500555,332.12196554880256,round
70.61161377563892,81.02468759581859,46.09772228646444,71.80529228406496,67.91170738539859,1.1474697045342448,1.0397561259197678,0.6528348499856578,67.91170738539859,70.61161377563892,75.61603122396441,1.0169048467327038,55.31726674375732,round
193.1657319505714,213.283848427395,128.09761902549164,193.12690128513947,180.13605968822566,1.1041495107526191,1.072332392997255,0.6631487776427661,180.13605968822566,193.1657319505714,79.85030963816915,0.9997989774633429,147.16657229140046,round
200.63897926375125,215.59452683219953,131.38112497615478,203.62956563328422,190.67249408344142,1.0745395915755152,1.052270177868174,0.6548135634374759,190.67249408344142,200.63897926375125,76.56011120700416,1.0149053109246617,150.47923444781344,round
263.0,286.02797066021355,172.00290695217916,264.0,245.00204080782675,1.0875588238030933,1.0734604460143677,0.6540034484873732,245.00204080782675,263.0,75.75859821974471,1.0038022813688212,196.02295783912658,round
161.62301816263673,176.2554963681984,108.85311203635843,164.57521077003062,156.1793840428371,1.0905346179764903,1.0348550108144012,0.6735000575649601,156.1793840428371,161.62301816263673,73.57486856398658,1.0182659168288961,120.59850745345068,round
142.03168660548954,159.0125781188394,100.00499987500625,146.03081866510234,140.0142849854971,1.1195570644775652,1.014408541387055,0.704103445259947,140.0142849854971,142.03168660548954,72.58061293459838,1.0281566188164821,107.0420478129973,round
152.31874474272692,175.58188972670274,107.91200118615167,157.54364474646383,154.5736070614903,1.1527267377581683,0.9854123717390746,0.7084617285181795,154.5736070614903,152.31874474272692,72.19021332212841,1.034302409808865,117.08543888972702,round
184.69975636150687,217.51781536232843,123.32072007574396,187.6725872363889,176.92088627406318,1.1776832825734098,1.043968070990746,0.6676820939296331,176.92088627406318,184.69975636150687,73.19757259202989,1.0160954780528426,149.6262009141447,round
147.48898263938224,169.3576098083579,102.3132444994293,150.4027925272666,145.41664278891878,1.1482729542073358,1.0142510500223252,0.693700930527063,145.41664278891878,147.48898263938224,73.05291870590577,1.0197561189706539,114.21471008587291,round
155.82361823549087,172.40939649566667,109.45775440780794,159.90622251807463,151.8453160291749,1.106439437409997,1.0261997031607586,0.702446494615394,151.8453160291749,155.82361823549087,71.85898906152362,1.026200163549109,113.99122773266372,round
179.7470444819608,198.11612756158948,125.15989773086265,183.7090090333079,176.50495743746123,1.102194075750003,1.0183682492070985,0.6963112973099457,176.50495743746123,179.7470444819608,75.60228602124234,1.022041889827817,132.74034804836094,round
197.00253805471644,217.02073633641555,132.0,200.0099997500125,188.0026595556563,1.101613910558549,1.0478710169331185,0.6700421289158096,188.0026595556563,197.00253805471644,76.68501659854603,1.0152661063405222,149.03019828209315,round
112.11155159036913,121.1486689980538,73.06161783043132,113.07077429645558,106.07544484940895,1.0806082627480198,1.0569039022134614,0.6516867958208477,106.07544484940895,112.11155159036913,78.87853980510965,1.0085559667356245,83.05419917138447,round
186.70297265978385,208.86598574205422,129.634100452003,190.8219064992277,182.58422713914803,1.1187073390773297,1.0225580576437028,0.6943333499473863,182.58422713914803,186.70297265978385,73.10886508048614,1.0220614261292427,139.6352391053204,round
242.0743687382041,283.21370023358685,167.01197561851666,247.07286374670934,234.03418553707064,1.1699450119804862,1.0343547383160394,0.68992011210875,234.03418553707064,242.0743687382041,75.19015969563644,1.0206485925567401,197.1623696347759,round
100.60318086422517,118.71394189394942,69.46221994724903,102.59142264341595,97.62171889492625,1.180021753528516,1.0305409698072205,0.6904574920051064,97.62171889492625,100.60318086422517,69.25651015085401,1.0197632098916847,79.51100552753688,round
230.15864094141676,258.6600085053737,156.1793840428371,231.96982562393757,217.671771252039,1.1238335760385876,1.0573655904831105,0.6785727592238873,217.671771252039,230.15864094141676,73.8006168211827,1.0078692882227342,174.52220489095365,round
305.94280511232813,354.0014124265608,209.53758612716717,310.0919218554395,295.2371927789587,1.1570836329901197,1.0362610558398875,0.6848913673594468,295.2371927789587,305.94280511232813,70.65375179085504,1.0135617398866041,240.7072911234722,round
258.62714474702767,306.0016339825655,183.61372497719228,267.54065111679756,262.42903802742563,1.1831767863418843,0.9855126806508332,0.709955349647429,262.42903802742563,258.62714474702767,69.05207822191204,1.0344646977349903,202.02227599945508,round
167.32304085211933,184.5670609832643,113.0,169.5670958647343,158.5339080449353,1.1030582521290972,1.055440081655546,0.6753403441900735,158.5339080449353,167.32304085211933,76.0519629677779,1.0134115122531049,130.11533345459327,round
87.14355971613737,97.62171889492625,57.14017850864661,89.1403387922662,84.1486779456457,1.1202402014895945,1.0355903603432268,0.6557016800183033,84.1486779456457,87.14355971613737,72.3567388651208,1.0229136735133746,67.47592163134935,round
206.70026608594387,230.95670589961227,141.28694207179942,210.68697159530296,200.7211996775627,1.1173507914285066,1.029787916861726,0.6835353661956766,200.7211996775627,206.70026608594387,72.62305111982266,1.0192873748295102,153.83432646844463,round
235.41665191740367,269.0167281044062,157.3848785620779,238.3547775900454,223.22410264126944,1.1427259962850511,1.0546202185689963,0.6685375791398844,223.22410264126944,235.41665191740367,73.01638218102423,1.0124805346126176,187.0,round
115.0173899895142,131.00381673829202,70.02856560004639,116.01724009818541,105.07616285342742,1.1389913886085856,1.0946097275169249,0.6088519797435039,105.07616285342742,115.0173899895142,74.97242580439746,1.0086930342338873,93.02150289046077,round
169.07394831847986,193.00259065618783,114.0701538527936,171.0730837975396,161.0496817755316,1.1415276722149663,1.0498247898069886,0.6746761105851911,161.0496817755316,169.07394831847986,75.26541585648991,1.01182403024796,136.0036764208968,round
106.73331251301067,120.60265337047937,72.78049189171504,108.90821823902914,103.81233067415451,1.1299438809769728,1.0281371376587674,0.6818910626693346,103.81233067415451,106.73331251301067,74.59235253593162,1.0203770095278675,80.65358020571685,round
108.37435120913067,124.19742348374221,76.32168761236873,111.44954015158609,107.37783756436893,1.1460038477561694,1.0092804406138685,0.7042412412240447,107.37783756436893,108.37435120913067,73.36211454167453,1.0283756157074584,84.09518416651456,round
185.60711193270586,205.41178155110774,120.41594578792295,186.60385848100785,175.410946066658,1.106702105389056,1.0581273067313213,0.64876795147581,175.410946066658,185.60711193270586,76.89863974656608,1.0053701958827062,140.22838514366484,round
136.444127759314,156.55350523063993,92.34717104492157,138.52075656738234,131.64345787011217,1.1473817730492488,1.0364672120200495,0.6768130850440189,131.64345787011217,136.444127759314,71.57843804120661,1.0152196275660283,106.36728820459794,round
181.91481522954638,195.48913013259843,125.63439019631528,185.06485349736184,175.6160584912439,1.0746190731410388,1.0358666331109836,0.6906220916519937,175.6160584912439,181.91481522954638,71.99812334755599,1.0173160072962757,133.41664064126334,round
294.7490457999822,340.7007484582328,199.49185447030163,299.80827206733306,282.78083386255156,1.155901107443902,1.0423232783281482,0.6768193394107799,282.78083386255156,294.7490457999822,72.57362403006809,1.0171645212747664,234.33736364481018,round
261.0019157017818,287.01567901423084,172.02616080119907,263.0019011338131,243.00823031329617,1.0996688596806015,1.0740455801241275,0.6590992266805982,243.00823031329617,261.0019157017818,75.1705296296307,1.0076627231898039,197.0101520226813,round
232.24340679554285,269.2582403567252,152.8397853963424,236.32604596192948,221.09726366465958,1.159379480657415,1.0504128497392384,0.6581017196793707,221.09726366465958,232.24340679554285,72.59648986689737,1.0175791391571378,192.93781381574738,round
235.1871595134394,260.731662825979,158.5339080449353,236.31546711969574,219.06391761310215,1.108613511746928,1.0736006279628998,0.674075525096327,219.06391761310215,235.1871595134394,75.93370636731882,1.0047974881306896,181.22085972646747,round
126.39620247459969,132.74034804836094,89.20201791439474,129.38701635017324,123.40583454602137,1.0501925330789599,1.0242319817339198,0.7057333698955124,123.40583454602137,126.39620247459969,77.91475016315255,1.0236622130809236,87.5728268357257,round
180.60177186284747,198.11612756158948,126.15070352558483,183.5755975068582,177.36967046256808,1.0969777622782282,1.0182224017885937,0.6985020258903448,177.36967046256808,180.60177186284747,75.67706146866558,1.01646620414261,132.6386067478093,round
403.27162062312294,481.15382155813745,280.94305472817797,412.4039282063157,394.38306251663494,1.193125915517371,1.0225378799225515,0.6966596218550499,394.38306251663494,403.27162062312294,71.02953596091027,1.0226455498382996,322.49030993194197,round
255.15877409957903,279.4029348450012,167.0478973228936,258.15692901799093,241.13274352522097,1.0950159790937095,1.0581672582881347,0.6546821598135637,241.13274352522097,255.15877409957903,78.01059029181171,1.0117501541108747,194.3707796969493,round
305.27692346458156,342.06724485106724,207.15453169071634,313.31294259892934,298.37727795527593,1.1205145838373667,1.0231238972236345,0.6785790728618587,298.37727795527593,305.27692346458156,71.34986573083499,1.026323703223772,226.97356674291393,round
290.4410439314664,335.2521439155908,194.3707796969493,294.38240436547835,276.3059898011623,1.154286389339305,1.0511572483118303,0.6692262810583127,276.3059898011623,290.4410439314664,72.42750314355182,1.013570259838833,231.10603626906848,round
149.4824404403407,168.14577009250038,104.30723848324239,153.46986674914396,148.48568954616468,1.1248529900714883,1.006712774121348,0.6977892398329689,148.48568954616468,149.4824404403407,73.48442026573,1.0266748809897486,111.07204868912791,round
257.68973592287296,304.4010512465422,174.72263734273244,264.2820463065927,250.0,1.1812695998790188,1.030758943691492,0.6780349117010515,250.0,257.68973592287296,69.21361281114989,1.0255823553084507,204.9780476051033,round
259.0,292.0068492347397,179.00279327429502,264.0,253.0,1.1274395723349024,1.023715415019763,0.691130475962529,253.0,259.0,73.95239461101568,1.0193050193050193,195.0102561405425,round
152.31874474272692,173.80736463107655,109.89540481748998,156.28499608087785,149.09057649630307,1.1410766608183704,1.0216523962968505,0.7214831306751389,149.09057649630307,152.31874474272692,71.74748701899247,1.026039154569256,118.2285921425101,round
106.04244433244644,121.03718436910205,70.00714249274856,107.01868995647442,100.04498987955368,1.1414031912509168,1.0599475741875053,0.6601803922330755,100.04498987955368,106.04244433244644,73.80348607392104,1.0092061780560944,84.0535543567314,round
211.7663807123312,236.1228493814184,142.59382875847047,213.9369065869655,200.0024999843752,1.1150157479537492,1.0588186684110201,0.6733544214091921,200.0024999843752,211.7663807123312,74.55458973570977,1.0102496244556534,164.87874332369228,round
258.0,310.195099896823,172.00290695217916,260.00192306981114,244.0327846827143,1.202306588747376,1.057234995434919,0.6666779339231751,244.0327846827143,258.0,69.97374071194453,1.007759391743454,217.23029254687293,round
182.78949641595932,218.57950498617203,122.71104269787622,185.34832073693033,175.57049866079439,1.1957990435553707,1.0411173734211019,0.6713243654801291,175.57049866079439,182.78949641595932,71.71065068061618,1.0139987492232492,152.88230767489088,round
163.02760502442524,197.25364381932212,109.01834707974616,166.04818577750254,156.08010763707205,1.2099401435098616,1.0445123820872035,0.6687109650136414,156.08010763707205,163.02760502442524,69.36752808923521,1.0185280324312238,133.24038426843418,round
166.3640586184408,191.44189719076647,109.22453936730518,167.4305826305338,156.3873396410336,1.1507407235708416,1.0637949273918683,0.6565392806255935,156.3873396410336,166.3640586184408,78.65086144238153,1.0064107838012,134.3726162579266,square
126.58988901172162,146.6594695203825,83.02409288875127,127.57742747053649,118.37651794169315,1.158540154078202,1.0693834487856282,0.6558509019710383,118.37651794169315,126.58988901172162,76.5513849483135,1.0078010847985137,104.23531071570709,square
295.26428839261956,341.2521062206064,197.1319355152787,298.563226134767,277.5409879639402,1.155751371350523,1.0638583171397447,0.6676457101820181,277.5409879639402,295.26428839261956,79.53636700799042,1.0111728301451774,249.6096953245206,square
145.0551619212498,161.11176245079065,97.02061636580135,147.05441169852742,137.05838172107534,1.1106930654302254,1.0583457946880517,0.6688532492106256,137.05838172107534,145.0551619212498,76.77476808325275,1.0137826861919124,110.11357772772621,square
283.01590061337544,331.00151057057127,188.0239346466295,286.01573383294846,268.02984908401527,1.1695509328387468,1.0559118754145278,0.6643582012145908,268.02984908401527,283.01590061337544,73.67238667907654,1.0105995218398385,227.00220263248548,square
144.00347218036097,166.01204775557707,97.0,147.00340132119393,140.00357138301865,1.152833645203019,1.0285699911640074,0.6735948691466951,140.00357138301865,144.00347218036097,74.01499796735544,1.020832338938853,114.0175425099138,square
198.6454127333425,234.13244115243833,136.5283853270081,200.63897926375125,186.60385848100785,1.1786450939430093,1.0645300389303591,0.6872969450861721,186.60385848100785,198.6454127333425,71.59648056477205,1.0100358045170912,161.7930777258409,square
308.01623333843946,349.0458422614428,199.7248106770914,311.08841187032345,289.0830330545188,1.1332059952759734,1.065493986568039,0.6484230019709366,289.0830330545188,308.01623333843946,79.36252958857432,1.009974079932691,244.8182999695897,square
67.89698078707183,75.95393340703298,45.5411901469428,67.89698078707183,65.76473218982953,1.1186643725032213,1.032422371782608,0.6707395471642863,65.76473218982953,67.89698078707183,74.62771874127924,1.0,52.61178575186362,square
179.71366113904642,201.20636172845033,117.42657280190033,181.70580618131055,170.75128110793196,1.1195941391054005,1.0524879226261812,0.6534092737170721,170.75128110793196,179.71366113904642,75.00278094182183,1.0110851063276864,139.91783303067555,square
326.8103425535979,386.7453942841466,224.72205054244233,331.86895003901765,315.83856635946154,1.1833939870514323,1.0347385574871473,0.6876222116672677,315.83856635946154,326.8103425535979,75.35092104326039,1.0154787252015751,265.5447231635379,square
124.14507642270796,147.16657229140046,85.09406559801923,126.14277624977183,119.15116449284078,1.1854402649872753,1.0419124055658495,0.6854405188674424,119.15116449284078,124.14507642270796,72.24331783707304,1.0160916557033788,102.12247548899312,square
103.31021246711285,119.50732195141852,66.18912297349165,103.23759005323593,97.32933781753577,1.1567813006817864,1.0614498647960544,0.6406832528251928,97.32933781753577,103.31021246711285,73.60174534649705,0.9992970451599833,82.38931969618392,square
178.10109488714548,197.0101520226813,113.07077429645558,179.10053042914194,166.10839834276894,1.1061703587365233,1.072198014453365,0.6348684962779334,166.10839834276894,178.10109488714548,75.01869557231623,1.0056116193032376,136.0036764208968,square
91.0,112.01785571952357,63.0,92.0,87.00574693662483,1.230965447467292,1.0459079222236272,0.6923076923076923,87.00574693662483,91.0,69.06228055824778,1.010989010989011,76.02631123499285,square
311.01446911679204,347.03602118512134,203.0098519776811,316.0142401854701,296.0152023123137,1.1158195378196456,1.050670596264354,0.6527344292186191,296.0152023123137,311.01446911679204,76.41862202380824,1.0160756863912994,238.03361107205006,square
208.7773934122179,248.06853891616325,143.58969322343438,211.85372312045877,200.80836635957178,1.1881963600645566,1.0396847362344286,0.6877645652943157,200.80836635957178,208.7773934122179,71.867024316907,1.0147349751712191,168.7601848778319,square
175.0028571195339,201.0,115.00434774390054,177.00282483621552,167.0029939851379,1.1485526768440644,1.0479025132633726,0.6571569723878736,167.0029939851379,175.0028571195339,76.712248590128,1.0114282003711264,137.0,square
103.01941564578979,125.01599897613104,64.03124237432849,103.00485425454472,94.02127418834527,1.2135188128611776,1.0957032494520258,0.6215453851387218,94.02127418834527,103.01941564578979,72.66906444294403,0.9998586539134028,87.02298546935747,square
79.1580697086532,95.08417323613851,51.088159097779204,80.15609770940699,74.16872656315464,1.2011936822878886,1.0672701740571229,0.6453942003110074,74.16872656315464,79.1580697086532,71.78774325758732,1.0126080386298846,65.06919393998976,square
250.64716236175505,284.92981591964013,166.67633305301626,254.568261965234,240.6013300046365,1.1367765476969791,1.0417530208869792,0.6649839219502313,240.6013300046365,250.64716236175505,74.96630111448056,1.0156439018360786,197.57024067404484,square
272.90474528670256,310.2337828154761,180.71247881648904,273.87953556262653,255.44079548889601,1.136784127698319,1.0683678962257448,0.6621815191474223,255.44079548889601,272.90474528670256,75.71419780147602,1.0035719066551954,220.73740054644117,square
238.0021008310641,251.00796800101784,154.00324671902212,241.0082986123092,227.00881040171106,1.0546460183525246,1.0484267126456435,0.6470667535339737,227.00881040171106,238.0021008310641,78.47763576596664,1.0126309716206199,172.01162751395617,square
220.00227271553356,255.0019607767752,150.0,222.00900882621858,208.00961516237658,1.1590878477264497,1.0576543422946831,0.6818111383510678,208.00961516237658,220.00227271553356,74.89981496841365,1.0091214335466423,182.0,square
219.00228309312212,236.00211863455803,146.0,220.00227271553356,203.0,1.0776240105871746,1.0788289807542961,0.6666597166839545,203.0,219.00228309312212,79.9422877648228,1.0045661150572858,163.00306745579974,square
101.01980003939822,121.0,67.00746227100382,102.0196059588548,96.00520819205592,1.1977849882182443,1.0522324980256357,0.6633101851802377,96.00520819205592,101.01980003939822,71.61366871272655,1.0098971282765028,83.0,square
151.02979838429235,176.07100840286,101.01980003939822,152.029602380589,144.03124660989366,1.165803108303507,1.0485905103172102,0.6688733026204228,144.03124660989366,151.02979838429235,72.21385478138087,1.0066199121431167,120.06664815842908,square
239.13385373049965,279.17915394957413,160.11246047700348,242.1672975444868,226.17913254763357,1.167459770310083,1.057276376635399,0.6695516254986125,226.17913254763357,239.13385373049965,72.45477322748123,1.0126851291302559,194.20865068271289,square
221.0,254.0,148.00337833982033,226.0,213.0,1.1493212669683257,1.0375586854460095,0.6696985445240738,213.0,221.0,73.48800462024535,1.0226244343891402,174.0,square
122.00409829181969,141.01418368376991,83.00602387778854,123.00406497347964,116.00431026474836,1.155815137836438,1.0517203887801965,0.6803543900570269,116.00431026474836,122.00409829181969,75.68122277832377,1.0081961728799318,99.00505037623081,square
177.63445611704955,205.9732992404598,121.41251994749142,179.62739212046696,171.6566340110396,1.159534606871185,1.0348242999197192,0.6834964488392301,171.6566340110396,177.63445611704955,71.83869821289959,1.0112193098511484,139.8070098385628,square
128.09761902549164,139.29106216839614,84.0535543567314,130.09611831257686,122.10241602851272,1.0873821326895778,1.049099790094071,0.6561679678059013,122.10241602851272,128.09761902549164,73.62918581613614,1.015601377311217,95.25754563287887,square
103.00485425454472,118.0,68.0,104.01922899156675,98.02040603874276,1.1455770784200072,1.050851128017485,0.6601630621403431,98.02040603874276,103.00485425454472,77.1920055369731,1.0098478343022097,80.0,square
281.1440911703463,322.07607796916557,182.04395073717774,282.14358046923553,263.1216448717209,1.1455907774139147,1.0684947310488724,0.647511210281409,263.1216448717209,281.1440911703463,75.2035135096415,1.0035550784465308,227.07928130941406,square
139.0,157.00318468107582,92.0,142.0,133.0,1.129519314252344,1.0451127819548873,0.6618705035971223,133.0,139.0,75.29973030627977,1.0215827338129497,108.00462953040486,square
242.66849816158668,274.4321409747772,162.5207679036744,245.81497106563708,232.86047324524614,1.1308931445730543,1.0421197499929962,0.6697233845138647,232.86047324524614,242.66849816158668,72.52202587926591,1.0129661366344933,186.30351580150065,square
100.24470060806208,113.28283188550682,66.18912297349165,101.24228365658294,94.26027795418386,1.1300630477058473,1.0634882771806276,0.6602755314944644,94.26027795418386,100.24470060806208,75.25730413856988,1.0099514791552047,79.1580697086532,square
173.5655495770978,199.44924166313595,109.37092849564732,174.6453549339346,163.88410539158457,1.1491292030538618,1.059074943005488,0.6301419190740082,163.88410539158457,173.5655495770978,72.60699091398641,1.006221311541765,140.4314779527724,square
143.22360140703069,162.11107303327555,94.08506789071261,145.16886718577092,137.09121051329294,1.1318740168568173,1.04473219596484,0.6569103623035559,137.09121051329294,143.22360140703069,76.00454983991146,1.0135820197204226,111.04053313993049,square
168.7601848778319,187.8643127366132,110.54863183232979,169.85287751463028,156.81836627130127,1.1132028142337664,1.0761506377758767,0.655063467205595,156.81836627130127,168.7601848778319,78.47974035263366,1.0064748248385091,138.61096637712328,square
317.00157728314224,359.00139275495854,205.00243900988104,321.0015576286196,300.00166666203705,1.132490872227751,1.0566660539264812,0.6466921734801817,300.00166666203705,317.00157728314224,76.37264573575767,1.0126181717446303,250.00199999200007,square
125.01599897613104,144.0,87.02298546935747,127.01574705523721,120.01666550941998,1.1518525723055135,1.0416553271621987,0.6960947893235051,120.01666550941998,125.01599897613104,73.29124177143586,1.015995937283899,99.0,square
274.85450696686786,311.20732639190874,181.6865432551349,277.02707448911923,256.4156781478075,1.1322620459318973,1.0719099118753244,0.6610280663035887,256.4156781478075,274.85450696686786,75.8974200654207,1.007904427495938,220.73740054644117,square
179.02513789968157,207.02173798903343,120.00416659433121,180.02499826412998,169.0266251216062,1.1563836253266289,1.0591534781628749,0.6703202019683776,169.0266251216062,179.02513789968157,78.01824010352374,1.0055850277574354,147.03060905811415,square
230.32585612562042,272.7379694871985,150.0966355385756,234.43762496664223,216.18973148602595,1.1841396101810053,1.0653875859062631,0.6516708026766759,216.18973148602595,230.32585612562042,73.45217648465777,1.0178519637794345,190.53870997778904,square
178.90779748239035,210.1547049199708,124.4869471069156,181.99450541156455,176.0284067984483,1.17465369244544,1.0163575341975284,0.6958162185142807,176.0284067984483,178.90779748239035,74.6349141041434,1.0172530653924015,145.12063946937388,square
191.0,224.0022321317357,128.01562404644207,193.00259065618783,181.00276240985937,1.1727865556635377,1.0552325138966834,0.6702388693530998,181.00276240985937,191.0,76.9560988834693,1.010484767833444,159.00314462299164,square
106.0,125.00399993600205,72.0,107.0,101.00495037373169,1.1792830182641703,1.0494535129989764,0.6792452830188679,101.00495037373169,106.0,76.62240910345814,1.009433962264151,89.00561780022652,square
111.16204388189342,125.25573839150046,75.1065909225016,112.21853679316978,106.16967551989597,1.126785132923439,1.0470225451622661,0.6756496039448524,106.16967551989597,111.16204388189342,76.09026726769432,1.0095040795795267,86.20904824900923,square
110.07270324653611,120.03749414245534,73.02739212103907,110.04090148667449,103.04368005850722,1.09052917391881,1.068214015493603,0.6634468852597856,103.04368005850722,110.07270324653611,77.8707956253551,0.9997110840478733,88.02272433866155,square
342.0716299256634,396.06186385462564,225.055548698538,346.0520192109851,326.03834130359576,1.1578331238422053,1.049176083272789,0.6579193625248767,326.03834130359576,342.0716299256634,73.05503991733028,1.0116361280419155,275.04545078950133,square
154.02921800749363,182.04395073717774,105.01904589168576,156.01281998605114,147.03060905811415,1.1818793414137905,1.047599673253161,0.6818124979805877,147.03060905811415,154.02921800749363,71.22717976122053,1.0128780890029645,124.03628501370073,square
162.01234520862909,184.00271737123884,104.01922899156675,164.02743672934722,152.0526224699857,1.1357326945319628,1.0655018149431088,0.6420450790809643,152.0526224699857,162.01234520862909,78.22514056575426,1.0124378887184382,132.015150645674,square
106.01886624558857,132.06059215375342,73.0,108.01851693112621,101.01980003939822,1.24563294091299,1.0494860037759002,0.6885566935878973,101.01980003939822,106.01886624558857,68.27142206878365,1.018861272114583,92.04890004774636,square
298.0268444284843,335.00597009605667,203.0098519776811,303.0264014900352,289.0155705148081,1.1240798483723369,1.0311791987456764,0.6811797520018239,289.0155705148081,298.0268444284843,72.23222738889,1.016775525946793,224.0022321317357,square
227.6071176391459,257.6373420139247,149.21461054467824,228.60008748904713,212.59586073110643,1.1319388632757499,1.0706093564400385,0.6555797204077197,212.59586073110643,227.6071176391459,76.72065167367462,1.0043626484979942,184.20097719610501,square
